"id","campaignid","sample","family","genus","species","length","number","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Labridae","Choerodon","rubescens",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Labridae","Coris","auricularis",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Labridae","Coris","caudimacula",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Labridae","Labroides","dimidiatus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Labridae","Stethojulis","spp",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Labridae","Suezichthys","cyanolaemus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Labridae","Thalassoma","lutescens",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Labridae","Unknown","spp",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Lethrinidae","Gymnocranius","spp",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Lethrinidae","Lethrinus","nebulosus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Lethrinidae","Lethrinus","punctulatus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Lethrinidae","Lethrinus","ravus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Lutjanidae","Pristipomoides","multidens",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Lutjanidae","Pristipomoides","typus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Monacanthidae","Aluterus","scriptus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Monacanthidae","Eubalichthys","caeruleoguttatus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Monacanthidae","Nelusetta","ayraud",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Mullidae","Parupeneus","chrysopleuron",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Mullidae","Parupeneus","spilurus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Muraenidae","Gymnothorax","nudivomer",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Muraenidae","Gymnothorax","thyrsoideus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Muraenidae","Gymnothorax","woodwardi",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Nemipteridae","Pentapodus","nagasakiensis",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Orectolobidae","Orectolobus","hutchinsi",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Pempherididae","Pempheris","tominagai",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Pinguipedidae","Parapercis","haackei",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Pinguipedidae","Parapercis","spp",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Pomacanthidae","Chaetodontoplus","personifer",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Pomacanthidae","Pomacanthus","semicirculatus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Pomacentridae","Chromis","spp",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
