OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
npz9.13	14	L031 (020).MP4	15786	R032 (020).MP4	16216	94.56447	1	24.22420	-465.49817	-576.86303	-1907.44691	1.96546	2.38217	7.46591	6.58177	2046.41472	21.43627	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
npz9.13	15	L031 (020).MP4	15786	R032 (020).MP4	16216	94.56447	1	24.22420	-400.54265	-590.97053	-1795.41487	1.65084	2.29211	6.62174	11.05756	1932.14781	21.89661	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
npz9.13	16	L031 (020).MP4	34374	R032 (020).MP4	34804	99.73297	1	29.39270	-220.87919	-381.79591	-1071.57249	0.69706	0.97608	2.38533	14.21030	1158.80254	22.59492	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
npz9.13	17	L031 (020).MP4	34374	R032 (020).MP4	34804	99.73297	1	29.39270	-54.24038	-271.12784	-962.55820	0.48975	0.70684	1.93987	13.23966	1001.48420	16.27783	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
npz9.13	20	L031 (021).MP4	52347	R032 (021).MP4	52777	127.26992	1	56.92965	-701.70669	136.07961	-5959.76052	8.78777	3.47820	71.58452	19.48765	6002.47078	6.79500	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
npz9.14	9	L029 (08).MP4	2090	R031 (08).MP4	2900	0.58114		-1.00000	7.84429	46.29219	-932.48759	0.46706	0.46934	1.82367	0.33640	933.66889	2.40001								sync		
npz9.16	0	L033 (17).MP4	2534	R034 (13).MP4	3307	0.70459		-1.00000	-27.01516	108.88965	-668.56221	0.34131	0.36115	0.91783	0.70343	677.91017	9.39066								sync		
npz9.16	1	L033 (20).MP4	67891	R034 (16).MP4	68664	86.44636	1	5.99098	-38.72049	-271.73235	-2304.75759	1.13505	1.63669	10.47501	8.44013	2321.04401	6.92959	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
npz9.16	4	L033 (22).MP4	55252	R034 (18).MP4	56025	128.01122	1	47.55584	-1289.62178	-215.78422	-3245.68941	7.97867	2.01797	20.30028	11.40762	3499.16946	21.96584	Labridae	Stethojulis	spp		1	AD	Passing			
npz9.16	6	L033 (22).MP4	74949	R034 (18).MP4	75722	133.48808	1	53.03270	2666.46224	971.01443	-5072.37885	24.57239	9.46403	47.61749	8.34753	5812.22135	29.17753	Lethrinidae	Gymnocranius	spp		1	AD	Passing			
npz9.17	0	L029 (016).MP4	2720	R031 (016).MP4	3423	0.75631		-1.00000	-11.27181	4.89055	-1034.78176	0.51643	0.50783	2.23683	4.86800	1034.85471	0.66172								sync		
npz9.17	5	L029 (020).MP4	28648	R031 (020).MP4	29352	98.12414	1	26.48980	191.27568	-472.73885	-1537.97542	0.94929	1.62141	4.89229	0.65514	1620.31997	18.80054	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
npz9.18	0	L039 (017).MP4	2105	R040 (017).MP4	4810	0.58531		-1.00000	-24.18546	73.85540	-973.82120	0.48702	0.50155	1.89302	6.78837	976.91724	4.10786								sync		
npz9.2	3	L031 (08).MP4	3230	R032 (08).MP4	2074	0.89812		-1.00000	-41.57569	-29.01685	-1190.04141	0.59608	0.58324	2.93438	1.48220	1191.12093	2.59438								sync		
npz9.21	0	L035 (012).MP4	37274	R036 (09).MP4	36130	77.96622	1	4.40857	-1467.30017	553.63312	-3254.66382	8.94687	3.86000	20.19436	3.86176	3612.79892	25.59985	Carangidae	Seriola	dumerili	37337025	1	AD	Passing			
npz9.21	3	L035 (012).MP4	62703	R036 (09).MP4	61559	85.03690	1	11.47925	-697.17514	-282.75321	-1703.35320	2.36918	1.22011	5.70048	1.16445	1862.09953	23.97015	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
npz9.21	8	L035 (014).MP4	25721	R036 (011).MP4	24577	119.83277	1	46.27512	290.94737	-12.43305	-914.28877	0.67201	0.44710	1.64719	3.03993	959.54619	17.68671	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
npz9.21	12	L035 (09).MP4	4580	R036 (06).MP4	3377	1.27349		-1.00000	28.32221	79.71918	-914.58924	0.46171	0.47612	1.69792	2.72678	918.49375	4.94056								sync		
npz9.22	0	L037 (012).MP4	3254	R038 (012).MP4	2321	91.02955	1	11.14141	-2595.49263	514.13725	-6204.39795	29.73263	6.21294	72.24632	7.02511	6745.03321	23.02321	Carcharhinidae	Galeocerdo	cuvier	37018022	1	AD	Passing			
npz9.22	1	L037 (012).MP4	3363	R038 (012).MP4	2430	91.05986	1	11.17172	-2348.08640	-171.37343	-5148.30482	21.93200	3.13754	49.03683	7.62178	5661.08834	24.60615	Carangidae		sp10		1	AD	Passing			
npz9.22	2	L037 (012).MP4	10724	R038 (012).MP4	9791	93.10662	1	13.21848	219.73286	740.71090	-3451.04723	2.22204	5.13722	23.54831	6.42069	3536.47595	12.24420	Labridae				1	AD	Passing			
npz9.22	6	L037 (08).MP4	4544	R038 (08).MP4	3611	1.26348		-1.00000	47.88276	57.85139	-984.69468	0.50017	0.49366	1.97568	1.79368	987.55413	4.06709								sync		
npz9.24	1	L039 (012).MP4	52150	R040 (012).MP4	53387	82.10258	1	15.69429	-197.38951	-306.18012	-937.87803	0.58171	0.71348	1.74168	1.73878	1006.14318	21.63347	Gerreidae		spp		1	AD	Passing			
npz9.24	3	L039 (013).MP4	59803	R040 (013).MP4	61040	106.77000	1	40.36171	1148.51015	-449.13081	-1917.88678	3.72212	1.66001	6.22610	2.01473	2280.14994	32.91918	Labridae	Coris	auricularis	37384088	1	AD	Passing			
npz9.24	8	L039 (09).MP4	2876	R040 (09).MP4	4054	0.79969		-1.00000	-40.49341	62.81166	-798.81764	0.40531	0.40733	1.28273	3.02223	802.30583	4.94687								sync		
npz9.25	0	L035 (017).MP4	2719	R036 (014).MP4	4926	0.75603		-1.00000	-54.30078	138.14283	-893.65693	0.45758	0.51209	1.62388	4.08396	905.89996	8.90260								sync		
npz9.25	2	L035 (021).MP4	12509	R036 (018).MP4	14956	93.66997	1	12.66849	-131.70472	-286.48796	-1366.55456	0.75665	0.99597	3.76099	18.80544	1402.45957	13.51247	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
npz9.26	0	L037 (02).MP4	40637	R038 (02).MP4	36586	33.83908		-1.00000	87.56882	44.70973	-1160.83156	0.60656	0.57422	2.72727	5.19444	1164.98805	4.67627								sync		
npz9.26	6	L037 (05).MP4	64990	R038 (05).MP4	60938	108.24592	1	42.34480	315.13410	166.14614	-731.19470	0.56035	0.42196	1.00143	3.06024	813.36323	25.79559	Triakidae	Hemitriakis	falcata	37017009	1	AD	Passing	check		
npz9.26	15	L037 (06).MP4	22611	R038 (06).MP4	18559	119.00166	1	53.10055	57.24215	121.65027	-1220.28686	0.61904	0.65673	3.00850	3.35479	1227.67075	5.93512	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
npz9.27	0	L037 (016).MP4	3482	R038 (016).MP4	3904	0.96819		-1.00000	-38.72729	20.51068	-584.67922	0.30296	0.29331	0.71270	4.27769	586.31927	4.10276								sync		
npz9.27	3	L037 (020).MP4	79027	R038 (020).MP4	79449	112.08225	1	37.07287	-807.87670	-297.52713	-2358.06842	3.78753	1.72480	11.01344	19.46113	2510.31349	20.20947	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
npz9.27	16	L037 (021).MP4	23509	R038 (021).MP4	23931	119.18490	1	44.17552	1637.85135	457.84776	-3698.88648	10.85924	3.69865	25.15123	31.74764	4071.11076	24.57908	Carangidae	Seriola	dumerili	37337025	1	AD	Passing			
npz9.27	17	L037 (021).MP4	23509	R038 (021).MP4	23931	119.18490	1	44.17552	-75.66254	239.27986	-3877.46985	1.95589	2.76541	29.44665	29.97990	3885.58260	3.29555	Carangidae	Seriola	dumerili	37337025	1	AD	Passing			
npz9.27	19	L037 (021).MP4	38914	R038 (021).MP4	39336	123.46834	1	48.45897	1160.63558	-46.08915	-1992.62333	3.81088	0.93383	6.80277	1.28358	2306.45766	30.25882	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
npz9.28	0	L043 (017).MP4	1573	R044 (017).MP4	4610	0.43738		-1.00000	-21.22559	102.99968	-999.05962	0.50487	0.53745	2.11264	7.39710	1004.57931	5.93956								sync		
npz9.28	1	L043 (020).MP4	74983	R044 (020).MP4	78020	88.38496	1	14.42219	551.85002	-228.93438	-1313.30109	1.47246	0.85872	3.43526	6.29976	1442.81292	24.48919	Pinguipedidae		spp		1	AD	Passing			
npz9.28	4	L043 (021).MP4	21357	R044 (021).MP4	24394	96.01342	1	22.05064	1026.79540	-6.65784	-1913.47445	3.55820	0.90186	6.89773	15.20913	2171.57491	28.21963	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
npz9.29	0	L029 (01).MP4	80553	R031 (01).MP4	80326	22.39821		-1.00000	213.08320	-286.56730	-1171.64326	0.75493	0.87573	2.85753	5.84152	1224.85640	17.34700								sync		
npz9.29	3	L029 (06).MP4	4788	R031 (06).MP4	4622	114.06284	1	47.03115	-1457.07720	0.97038	-3315.97322	9.31581	1.60366	21.61580	2.11450	3621.98195	23.72571	Carangidae	Pseudocaranx	spp		1	AD	Passing			
npz9.29	8	L029 (06).MP4	21925	R031 (06).MP4	21759	118.82788	1	51.79619	518.73851	129.89720	-1032.91851	1.11478	0.57149	2.08248	2.53705	1163.13523	27.25580	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
npz9.29	11	L029 (06).MP4	22009	R031 (06).MP4	21843	118.85123	1	51.81955	1159.14020	195.80887	-1874.81770	3.89834	1.14100	6.45074	31.76452	2212.89144	32.01037	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
npz9.29	12	L029 (06).MP4	22009	R031 (06).MP4	21843	118.85123	1	51.81955	-705.24396	3.56005	-1376.12762	1.90172	0.66145	3.68961	10.86102	1546.32110	27.13635	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
npz9.29	13	L029 (06).MP4	22009	R031 (06).MP4	21843	118.85123	1	51.81955	242.34516	-148.12764	-1058.35355	0.72084	0.59960	2.33408	2.30513	1095.80346	15.28403	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
npz9.29	14	L029 (06).MP4	22009	R031 (06).MP4	21843	118.85123	1	51.81955	332.49953	-121.11594	-1342.67310	1.08914	0.72051	3.73164	1.10285	1388.52298	14.93990	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
npz9.29	15	L029 (06).MP4	22009	R031 (06).MP4	21843	118.85123	1	51.81955	-13.76992	-110.98966	-1415.38991	0.69903	0.74683	4.14235	2.67051	1419.80172	5.00539	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
npz9.29	16	L029 (06).MP4	22009	R031 (06).MP4	21843	118.85123	1	51.81955	-255.41333	-359.40221	-1365.91333	0.95332	1.17275	3.85859	12.12604	1435.31361	18.29219	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
npz9.29	17	L029 (06).MP4	22009	R031 (06).MP4	21843	118.85123	1	51.81955	-464.56991	-241.63267	-1303.64774	1.32251	0.87472	3.46506	7.91068	1404.88753	22.11499	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
npz9.29	18	L029 (06).MP4	22009	R031 (06).MP4	21843	118.85123	1	51.81955	-222.23529	-114.76598	-1396.82954	0.91392	0.74115	4.03254	0.04517	1419.04634	10.38618	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
npz9.3	0	L027 (012).MP4	49002	R028 (012).MP4	49646	81.24394	1	11.70058	-27.78312	-265.33615	-1252.33529	0.62382	0.90710	3.12758	0.91259	1280.43698	11.73803	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
npz9.3	5	L027 (013).MP4	63741	R028 (013).MP4	64385	107.89862	1	38.35526	286.33444	-48.23036	-725.04036	0.52649	0.36062	1.00116	2.53938	781.02311	21.77905	Labridae	Coris	auricularis	37384088	1	AD	Passing			
npz9.3	8	L027 (09).MP4	13310	R028 (09).MP4	13954	3.70092		-1.00000	-25.66853	55.99908	-799.40345	0.40477	0.40233	1.29808	2.31981	801.77344	4.67131								sync		
npz9.30	0	L043 (02).MP4	48338	R044 (02).MP4	52803	35.99707		-1.00000	-5.04959	22.27364	-534.23731	0.28032	0.27073	0.62898	5.53215	534.72527	2.37882								sync		
npz9.30	2	L043 (06).MP4	15687	R044 (06).MP4	20152	117.07668	1	20.13929	-383.05985	65.58358	-2957.53256	2.67303	1.49522	17.95978	28.96014	2982.95740	7.47440	Carangidae	Seriola	dumerili	37337025	1	AD	Passing			
npz9.5	0	L033 (03).MP4	64369	R034 (01).MP4	47690	41.31433		-1.00000	20.07798	-87.22915	-389.94370	0.19598	0.20653	0.30808	8.62196	400.08516	13.06404								sync		
npz9.5	2	L033 (05).MP4	27684	R034 (03).MP4	10884	76.19306	1	7.62929	-496.01547	665.13480	-2345.37572	2.46593	3.24460	10.73434	12.84705	2487.81488	19.37053	Labridae	Bodianus	solatus	37384201	1	AD	Passing			
npz9.5	4	L033 (05).MP4	48892	R034 (03).MP4	32092	82.09006	1	13.52629	-1367.50658	605.23240	-2273.13765	5.30033	2.62394	9.07029	6.27863	2720.94382	33.28390	Mullidae	Parupeneus	spilurus	37355015	1	AD	Passing			
npz9.5	5	L033 (05).MP4	49073	R034 (03).MP4	32273	82.14039	1	13.57662	-804.58472	-183.10857	-1385.94418	2.04602	0.79790	3.52060	9.19706	1612.98685	30.79977	Mullidae	Parupeneus	spilurus	37355015	1	AD	Passing			
npz9.5	6	L033 (05).MP4	49073	R034 (03).MP4	32273	82.14039	1	13.57662	-732.35241	-171.71011	-1463.68670	2.05709	0.83976	4.07097	11.91744	1645.66192	27.23154	Mullidae	Parupeneus	spilurus	37355015	1	AD	Passing			
npz9.5	7	L033 (05).MP4	49073	R034 (03).MP4	32273	82.14039	1	13.57662	-617.87029	-105.49215	-1623.71330	2.02578	0.84585	5.15720	7.97315	1740.49912	21.13227	Mullidae	Parupeneus	spilurus	37355015	1	AD	Passing			
npz9.5	8	L033 (05).MP4	50089	R034 (03).MP4	33289	82.42290	1	13.85912	-73.84112	-242.66953	-975.01632	0.50563	0.66568	1.92326	3.36088	1007.47101	14.71604	Muraenidae	Gymnothorax	thyrsoideus	37060010	1	AD	Passing			
npz9.5	11	L033 (05).MP4	68569	R034 (03).MP4	51769	87.56136	1	18.99759	-430.44162	-157.02774	-950.92466	0.87920	0.53932	1.74183	3.64410	1055.55455	25.77455	Labridae	Coris	auricularis	37384088	1	AD	Passing			
npz9.5	13	L033 (06).MP4	2703	R034 (03).MP4	66965	91.78670	1	23.22292	243.75509	-91.22048	-1018.47468	0.68298	0.53011	2.09262	2.01204	1051.20331	14.38427	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
npz9.5	14	L033 (06).MP4	2703	R034 (03).MP4	66965	91.78670	1	23.22292	95.99943	-114.61965	-1243.67644	0.65380	0.66597	3.10751	11.28687	1252.63109	6.96255	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
npz9.5	15	L033 (06).MP4	17032	R034 (04).MP4	233	95.77095	1	27.20718	-154.33176	-210.97996	-902.21509	0.51999	0.57793	1.64291	35.10577	939.32045	16.27085	Muraenidae				1	AD	Passing			
npz9.5	16	L033 (06).MP4	18108	R034 (04).MP4	1309	96.07014	1	27.50637	-1098.91436	646.61138	-2516.10686	5.16930	3.29819	11.96659	7.08702	2820.72912	26.80311	Mullidae	Parupeneus	chrysopleuron	37355016	1	AD	Passing			
npz9.5	21	L033 (07).MP4	13520	R034 (04).MP4	77782	117.33388	1	48.77011	-62.58669	-72.26737	-585.01429	0.30705	0.30192	0.70601	2.18620	592.77431	9.38699	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	22	L033 (07).MP4	13535	R034 (04).MP4	77797	117.33805	1	48.77428	-372.26734	178.67004	-913.70513	0.76727	0.54595	1.61903	1.81039	1002.67792	24.25922	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	23	L033 (07).MP4	13565	R034 (04).MP4	77827	117.34640	1	48.78262	-738.51514	3.83774	-1594.74533	2.28722	0.76754	4.89067	5.66378	1757.45043	24.84845	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	24	L033 (07).MP4	13565	R034 (04).MP4	77827	117.34640	1	48.78262	-1.08039	-194.47037	-563.57894	0.28605	0.35457	0.65343	4.80953	596.18882	19.17744	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	25	L033 (07).MP4	13565	R034 (04).MP4	77827	117.34640	1	48.78262	-76.51819	-85.05078	-575.11954	0.30527	0.30109	0.68026	0.49329	586.38823	11.35478	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	26	L033 (07).MP4	13565	R034 (04).MP4	77827	117.34640	1	48.78262	-10.55043	92.42232	-794.23295	0.40084	0.41762	1.28735	0.32931	799.66191	6.54161	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	27	L033 (07).MP4	13565	R034 (04).MP4	77827	117.34640	1	48.78262	-103.85186	-2.06394	-1157.97188	0.61652	0.56462	2.68943	0.28654	1162.62133	5.13049	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	28	L033 (07).MP4	13565	R034 (04).MP4	77827	117.34640	1	48.78262	-251.33129	121.40784	-1511.29439	1.02806	0.82107	4.53061	22.54518	1536.85328	10.40404	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	29	L033 (07).MP4	13565	R034 (04).MP4	77827	117.34640	1	48.78262	-95.15232	484.86238	-1395.33825	0.72879	1.49009	3.85748	3.88074	1480.24131	19.36297	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	30	L033 (07).MP4	13565	R034 (04).MP4	77827	117.34640	1	48.78262	77.50134	523.44298	-1627.41066	0.82735	1.84905	5.23989	0.23389	1711.27569	17.87385	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	31	L033 (07).MP4	13565	R034 (04).MP4	77827	117.34640	1	48.78262	221.66941	447.92852	-1422.09065	0.90806	1.42996	4.01466	6.60384	1507.35500	19.23850	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	32	L033 (07).MP4	13565	R034 (04).MP4	77827	117.34640	1	48.78262	204.13206	313.67022	-1264.10690	0.78339	0.99627	3.19132	6.22346	1318.34182	16.37488	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	33	L033 (07).MP4	13565	R034 (04).MP4	77827	117.34640	1	48.78262	-180.58239	422.15861	-1726.72669	1.02823	1.65988	5.88477	2.84255	1786.73248	14.76297	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	34	L033 (07).MP4	13596	R034 (04).MP4	77858	117.35502	1	48.79124	162.28240	59.45686	-676.77425	0.39465	0.34286	0.92575	4.13198	698.49416	14.27834	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	35	L033 (07).MP4	13597	R034 (04).MP4	77859	117.35529	1	48.79152	168.35414	64.05134	-680.63074	0.40060	0.34616	0.93478	4.02823	704.06242	14.77429	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	36	L033 (07).MP4	13626	R034 (04).MP4	77888	117.36336	1	48.79958	-163.20217	-155.43777	-752.17280	0.44113	0.43461	1.14250	35.66229	785.21320	16.77670	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.5	37	L033 (07).MP4	13692	R034 (04).MP4	77954	117.38171	1	48.81794	399.92167	120.23662	-886.70980	0.77809	0.47630	1.50699	4.74003	980.12675	25.17875	Pomacentridae	Chromis	spp		1	AD	Passing			
npz9.7	0	L027 (01).MP4	9743	R028 (01).MP4	4252	2.70910		-1.00000	-272.15501	38.68801	-1607.77860	1.13672	0.78877	5.12720	3.21537	1631.10918	9.74731								Sync		
npz9.8	23	L043 (014).MP4	17377	R044 (014).MP4	16461	117.49627	1	51.07074	-1629.49453	1279.20755	-6577.44469	21.61576	17.52551	87.78561	2.76615	6895.97006	17.38474	Carangidae		sp10		3	AD	Passing			
npz9.8	25	L043 (09).MP4	5954	R044 (09).MP4	5098	1.65554		-1.00000	5.98236	135.69592	-1105.93193	0.55391	0.62850	2.57628	3.16444	1114.24172	6.84335								sync		
npz9.9	0	L035 (02).MP4	14101	R036 (024).MP4	12446	26.47728		-1.00000	60.59629	-4.57469	-562.40394	0.29392	0.27979	0.64801	0.60943	565.67749	6.20538								sync		
npz9.9	7	L035 (07).MP4	22424	R036 (04).MP4	20709	141.48968	1	49.36431	-1424.09802	1300.99637	-6845.67655	19.07322	18.22419	91.40564	11.22221	7112.23833	15.49093	Dasyatidae	Taeniurops	meyeni	37035017	1	AD	Passing			
